case_id,created_at,completed_at,business_unit,department,country,vendor_id,vendor_tier,material_category,amount_usd,priority,channel,variant_ground_truth,event_count,rework_count,cycle_time_hours,sla_target_hours,sla_breached,fitness,conformant,touch_time_hours,estimated_wait_hours,automation_rate
P2P-000737,2026-01-20 23:22:25+00:00,2026-02-02 18:40:34+00:00,Corporate Services,Engineering,Netherlands,V-050,B,Direct Materials,16945.36,Standard,Catalog,happy_path,13,0,307.3026,240.0,True,1.0,True,3.0105,304.29200000000003,0.38461538461538464
P2P-000738,2026-05-12 05:55:51+00:00,2026-05-19 09:20:30+00:00,Consumer Products,Operations,Germany,V-008,A,MRO,6902.59,Standard,ERP Portal,happy_path,13,0,171.4109,240.0,False,1.0,True,2.862,168.54883333333333,0.38461538461538464
P2P-000739,2025-10-10 08:26:01+00:00,2025-10-20 02:07:39+00:00,Industrial Systems,Finance,Türkiye,V-045,B,MRO,40068.99,Strategic,ERP Portal,approval_rework,15,1,233.6939,336.0,False,0.8666666666666667,False,3.829333333333333,229.86455555555557,0.3333333333333333
P2P-000740,2026-05-13 14:15:46+00:00,2026-05-25 20:05:11+00:00,Industrial Systems,Facilities,Türkiye,V-059,C,MRO,71213.65,Standard,ERP Portal,duplicate_invoice,17,1,293.8238,240.0,True,0.7647058823529411,False,3.5755,290.24811111111114,0.35294117647058826
P2P-000741,2026-04-13 17:33:52+00:00,2026-04-20 10:24:31+00:00,Consumer Products,Operations,Germany,V-013,A,MRO,39079.34,Standard,Catalog,happy_path,13,0,160.8442,240.0,False,1.0,True,3.439333333333333,157.40483333333333,0.38461538461538464
P2P-000742,2025-10-03 09:40:32+00:00,2025-10-13 11:50:44+00:00,Consumer Products,Information Technology,Türkiye,V-003,A,Direct Materials,6027.01,Strategic,Catalog,three_way_match_failure,14,0,242.1703,336.0,False,0.7857142857142857,False,3.8801666666666668,238.28983333333332,0.35714285714285715
P2P-000743,2025-06-25 04:13:54+00:00,2025-06-30 11:48:12+00:00,Industrial Systems,Engineering,Türkiye,V-016,A,Direct Materials,8691.21,Standard,ERP Portal,missing_approval,12,0,127.5717,240.0,False,0.9230769230769231,False,3.2798333333333334,124.29183333333334,0.4166666666666667
P2P-000744,2025-05-10 20:52:38+00:00,2025-05-18 07:42:26+00:00,Corporate Services,Engineering,Türkiye,V-068,C,MRO,26328.6,Standard,ERP Portal,fast_track,12,0,178.8302,240.0,False,0.9230769230769231,False,3.2783333333333333,175.55166666666668,0.4166666666666667
P2P-000745,2025-11-13 10:46:34+00:00,2025-11-25 00:57:01+00:00,Corporate Services,Facilities,Germany,V-059,C,MRO,49516.39,Standard,Catalog,three_way_match_failure,14,0,278.1744,240.0,True,0.7857142857142857,False,3.182666666666667,274.99150000000003,0.35714285714285715
P2P-000746,2025-12-05 18:28:39+00:00,2025-12-24 00:04:02+00:00,Corporate Services,Facilities,Türkiye,V-064,C,Direct Materials,172646.65,Standard,ERP Portal,approval_rework+late_delivery,16,1,437.5899,240.0,True,0.8125,False,4.572666666666667,433.01705555555554,0.3125
P2P-000747,2025-11-09 14:44:57+00:00,2025-11-19 15:26:19+00:00,Industrial Systems,Operations,Türkiye,V-068,C,Direct Materials,9492.94,Standard,ERP Portal,happy_path,13,0,240.6895,240.0,True,1.0,True,3.5343333333333335,237.1551111111111,0.38461538461538464
P2P-000748,2025-08-03 20:38:08+00:00,2025-08-10 00:16:43+00:00,Industrial Systems,Operations,Germany,V-042,B,MRO,5482.97,Urgent,Catalog,happy_path,13,0,147.6433,120.0,True,1.0,True,2.8706666666666667,144.77238888888888,0.38461538461538464
P2P-000749,2026-06-02 17:31:57+00:00,2026-06-09 02:13:06+00:00,Corporate Services,Engineering,Türkiye,V-049,B,Direct Materials,29755.13,Standard,ERP Portal,fast_track,12,0,152.6858,240.0,False,0.9230769230769231,False,3.5395,149.14633333333333,0.4166666666666667
P2P-000750,2025-12-06 16:33:26+00:00,2025-12-14 18:30:19+00:00,Industrial Systems,Information Technology,Netherlands,V-031,B,Direct Materials,7274.06,Standard,ERP Portal,duplicate_invoice,17,1,193.9483,240.0,False,0.7647058823529411,False,4.295333333333334,189.65272222222222,0.35294117647058826
P2P-000751,2025-02-15 15:08:21+00:00,2025-02-21 19:47:10+00:00,Industrial Systems,Engineering,Türkiye,V-005,A,IT Equipment,6576.28,Urgent,ERP Portal,approval_rework,15,1,148.6472,120.0,True,0.8666666666666667,False,3.9455,144.70144444444443,0.3333333333333333
P2P-000752,2025-12-28 16:27:46+00:00,2026-01-04 21:06:28+00:00,Industrial Systems,Facilities,Netherlands,V-023,B,MRO,5122.36,Urgent,ERP Portal,invoice_discrepancy,15,0,172.6451,120.0,True,0.8666666666666667,False,3.6606666666666663,168.98433333333335,0.3333333333333333
P2P-000753,2026-03-27 08:30:05+00:00,2026-04-13 19:24:15+00:00,Industrial Systems,Operations,Türkiye,V-064,C,MRO,13691.67,Strategic,ERP Portal,approval_rework,15,1,418.903,336.0,True,0.8666666666666667,False,3.806833333333333,415.09594444444446,0.3333333333333333
P2P-000754,2025-03-15 09:49:50+00:00,2025-03-25 00:02:43+00:00,Industrial Systems,Facilities,Germany,V-031,B,MRO,759.8,Standard,Catalog,happy_path,13,0,230.2147,240.0,False,1.0,True,3.3448333333333333,226.8698888888889,0.38461538461538464
P2P-000755,2025-11-12 16:32:00+00:00,2025-11-21 05:37:30+00:00,Consumer Products,Operations,Poland,V-040,B,Direct Materials,16163.04,Standard,Catalog,happy_path,13,0,205.0919,240.0,False,1.0,True,3.228666666666667,201.863,0.38461538461538464
P2P-000756,2025-03-17 12:06:47+00:00,2025-03-27 04:18:33+00:00,Consumer Products,Engineering,Türkiye,V-036,B,Direct Materials,107777.48,Standard,Catalog,approval_rework,15,1,232.1962,240.0,False,0.8666666666666667,False,4.4816666666666665,227.71444444444447,0.3333333333333333
P2P-000757,2026-04-27 02:00:24+00:00,2026-05-10 03:11:33+00:00,Consumer Products,Operations,Poland,V-042,B,MRO,18859.55,Standard,Catalog,happy_path+late_delivery,14,0,313.186,240.0,True,0.9285714285714286,False,3.3896666666666664,309.7961666666667,0.35714285714285715
P2P-000758,2025-04-24 17:52:57+00:00,2025-05-14 05:56:44+00:00,Industrial Systems,Finance,Türkiye,V-073,C,Direct Materials,18344.44,Standard,ERP Portal,happy_path,13,0,468.0631,240.0,True,1.0,True,3.3795,464.68355555555553,0.38461538461538464
P2P-000759,2025-08-27 04:06:12+00:00,2025-09-07 20:42:00+00:00,Industrial Systems,Operations,Türkiye,V-001,A,Direct Materials,11945.7,Standard,ERP Portal,happy_path+late_delivery,14,0,280.5969,240.0,True,0.9285714285714286,False,3.7785,276.8181666666667,0.35714285714285715
P2P-000760,2025-07-11 06:05:32+00:00,2025-07-23 03:04:26+00:00,Industrial Systems,Facilities,Germany,V-056,B,Facilities,112783.77,Standard,ERP Portal,invoice_discrepancy,15,0,284.9818,240.0,True,0.8666666666666667,False,4.364166666666666,280.6175,0.3333333333333333
P2P-000761,2025-09-24 06:53:00+00:00,2025-10-02 12:28:40+00:00,Industrial Systems,Operations,Netherlands,V-078,C,MRO,79781.64,Standard,Catalog,three_way_match_failure,14,0,197.5945,240.0,False,0.7857142857142857,False,4.162,193.43244444444443,0.35714285714285715
P2P-000762,2026-04-29 17:51:44+00:00,2026-05-05 14:07:51+00:00,Industrial Systems,Operations,Türkiye,V-049,B,MRO,10187.67,Urgent,ERP Portal,happy_path,13,0,140.2687,120.0,True,1.0,True,4.018166666666667,136.25044444444444,0.38461538461538464
P2P-000763,2026-03-12 15:24:49+00:00,2026-03-22 09:34:05+00:00,Consumer Products,Finance,Türkiye,V-077,C,Direct Materials,180702.59,Standard,ERP Portal,invoice_discrepancy,15,0,234.1545,240.0,False,0.8666666666666667,False,4.085,230.06944444444443,0.3333333333333333
P2P-000764,2026-06-05 19:39:29+00:00,2026-06-11 06:48:42+00:00,Consumer Products,Engineering,Germany,V-075,C,Facilities,13407.01,Urgent,ERP Portal,happy_path,13,0,131.1538,120.0,True,1.0,True,3.1426666666666665,128.01094444444445,0.38461538461538464
P2P-000765,2026-02-19 03:41:17+00:00,2026-02-26 17:25:36+00:00,Corporate Services,Operations,Netherlands,V-034,B,Professional Services,22243.97,Standard,Catalog,happy_path,13,0,181.7387,240.0,False,1.0,True,3.631666666666667,178.10694444444445,0.38461538461538464
P2P-000766,2025-11-12 20:14:08+00:00,2025-11-19 12:38:41+00:00,Consumer Products,Engineering,Türkiye,V-054,B,MRO,25361.96,Standard,ERP Portal,happy_path,13,0,160.4092,240.0,False,1.0,True,2.8625,157.54666666666665,0.38461538461538464
P2P-000767,2025-04-27 01:11:56+00:00,2025-05-06 06:05:03+00:00,Industrial Systems,Operations,Türkiye,V-070,C,Direct Materials,12939.94,Standard,ERP Portal,happy_path,13,0,220.8854,240.0,False,1.0,True,3.177833333333333,217.70744444444446,0.38461538461538464
P2P-000768,2026-01-03 08:35:51+00:00,2026-01-12 01:53:31+00:00,Industrial Systems,Operations,Germany,V-079,C,Direct Materials,14095.7,Standard,Catalog,happy_path,13,0,209.2946,240.0,False,1.0,True,3.22,206.07444444444445,0.38461538461538464
P2P-000769,2025-05-09 11:14:16+00:00,2025-05-20 07:06:46+00:00,Industrial Systems,Engineering,Türkiye,V-062,C,MRO,53583.73,Standard,ERP Portal,fast_track+late_delivery,13,0,259.8753,240.0,True,0.8461538461538461,False,3.2005,256.6745,0.38461538461538464
P2P-000770,2025-09-25 04:49:01+00:00,2025-10-08 04:16:27+00:00,Consumer Products,Operations,Poland,V-071,C,MRO,52028.96,Standard,ERP Portal,invoice_discrepancy,15,0,311.4573,240.0,True,0.8666666666666667,False,4.879833333333334,306.5773888888889,0.3333333333333333
P2P-000771,2025-03-19 09:44:04+00:00,2025-03-30 10:26:45+00:00,Consumer Products,Information Technology,Türkiye,V-077,C,Direct Materials,1747.79,Strategic,Catalog,approval_rework,15,1,264.7115,336.0,False,0.8666666666666667,False,3.8953333333333333,260.8160555555556,0.3333333333333333
P2P-000772,2025-10-27 07:53:21+00:00,2025-11-04 21:17:46+00:00,Industrial Systems,Operations,Türkiye,V-025,B,IT Equipment,17806.84,Strategic,Catalog,happy_path,13,0,205.4069,336.0,False,1.0,True,2.9114999999999998,202.49544444444444,0.38461538461538464
P2P-000773,2025-12-04 18:15:31+00:00,2025-12-10 08:06:05+00:00,Industrial Systems,Finance,Germany,V-003,A,Facilities,90052.48,Urgent,ERP Portal,duplicate_invoice,17,1,133.8429,120.0,True,0.7647058823529411,False,3.7948333333333335,130.04794444444443,0.35294117647058826
P2P-000774,2025-11-21 12:11:52+00:00,2025-11-27 23:33:21+00:00,Industrial Systems,Operations,Türkiye,V-065,C,MRO,11458.75,Urgent,ERP Portal,three_way_match_failure,14,0,155.3581,120.0,True,0.7857142857142857,False,4.319166666666666,151.0388888888889,0.35714285714285715
P2P-000775,2025-05-07 14:20:30+00:00,2025-05-16 19:09:09+00:00,Consumer Products,Finance,Türkiye,V-024,B,Professional Services,10750.72,Strategic,ERP Portal,payment_rework,16,2,220.8109,336.0,False,0.8125,False,4.543,216.26783333333333,0.3125
P2P-000776,2026-05-03 14:42:01+00:00,2026-05-11 07:39:59+00:00,Industrial Systems,Facilities,Türkiye,V-032,B,IT Equipment,4223.28,Standard,Catalog,happy_path,13,0,184.9662,240.0,False,1.0,True,3.7218333333333335,181.24427777777777,0.38461538461538464
P2P-000777,2025-12-28 01:53:58+00:00,2026-01-01 18:20:40+00:00,Consumer Products,Operations,Netherlands,V-021,B,Professional Services,24546.45,Urgent,ERP Portal,fast_track,12,0,112.4451,120.0,False,0.9230769230769231,False,3.0601666666666665,109.38483333333333,0.4166666666666667
P2P-000778,2025-01-29 11:02:17+00:00,2025-02-11 18:34:11+00:00,Industrial Systems,Finance,Türkiye,V-043,B,MRO,35976.48,Standard,ERP Portal,approval_rework+late_delivery,16,1,319.5317,240.0,True,0.8125,False,5.328,314.2036666666667,0.3125
P2P-000779,2026-03-21 23:01:07+00:00,2026-03-30 18:01:30+00:00,Industrial Systems,Engineering,Türkiye,V-044,B,Direct Materials,42104.18,Standard,ERP Portal,three_way_match_failure,14,0,211.0066,240.0,False,0.7857142857142857,False,3.8136666666666668,207.19272222222222,0.35714285714285715
P2P-000780,2025-06-09 23:29:52+00:00,2025-06-19 12:17:40+00:00,Consumer Products,Engineering,Türkiye,V-077,C,Direct Materials,26923.13,Urgent,Email Intake,duplicate_invoice,17,1,228.7968,120.0,True,0.7647058823529411,False,3.6598333333333333,225.13683333333333,0.35294117647058826
P2P-000781,2025-03-10 16:58:46+00:00,2025-03-17 21:52:42+00:00,Consumer Products,Engineering,Netherlands,V-077,C,Facilities,23598.17,Standard,Catalog,happy_path,13,0,172.899,240.0,False,1.0,True,2.097,170.80188888888887,0.38461538461538464
P2P-000782,2026-04-28 07:57:56+00:00,2026-05-08 12:24:26+00:00,Consumer Products,Finance,Türkiye,V-037,B,Direct Materials,10325.02,Standard,ERP Portal,duplicate_invoice,17,1,244.4418,240.0,True,0.7647058823529411,False,4.337999999999999,240.10366666666667,0.35294117647058826
P2P-000783,2026-05-30 04:40:00+00:00,2026-06-05 18:08:35+00:00,Industrial Systems,Information Technology,Türkiye,V-065,C,Facilities,14130.56,Urgent,Catalog,happy_path,13,0,157.4765,120.0,True,1.0,True,3.220833333333333,154.25555555555556,0.38461538461538464
P2P-000784,2025-05-31 13:01:53+00:00,2025-06-04 19:57:03+00:00,Industrial Systems,Information Technology,Poland,V-017,A,Direct Materials,187981.38,Urgent,ERP Portal,happy_path,13,0,102.9196,120.0,False,1.0,True,3.932,98.98744444444445,0.38461538461538464
P2P-000785,2025-06-06 10:50:16+00:00,2025-06-16 15:51:10+00:00,Consumer Products,Operations,Poland,V-071,C,Facilities,3059.2,Standard,ERP Portal,happy_path,13,0,245.0151,240.0,True,1.0,True,3.4238333333333335,241.59116666666665,0.38461538461538464
P2P-000786,2025-07-12 19:57:20+00:00,2025-07-19 22:31:10+00:00,Consumer Products,Information Technology,Türkiye,V-075,C,IT Equipment,7487.21,Standard,ERP Portal,happy_path,13,0,170.564,240.0,False,1.0,True,3.0328333333333335,167.53105555555555,0.38461538461538464
P2P-000787,2025-02-05 17:10:47+00:00,2025-02-24 09:14:39+00:00,Industrial Systems,Operations,Türkiye,V-071,C,Direct Materials,5676.69,Standard,Catalog,approval_rework+late_delivery,16,1,448.0647,240.0,True,0.8125,False,3.4643333333333333,444.6001111111111,0.3125
P2P-000788,2025-06-23 15:06:37+00:00,2025-07-02 08:39:05+00:00,Industrial Systems,Operations,Türkiye,V-010,A,IT Equipment,9289.29,Standard,ERP Portal,invoice_discrepancy,15,0,209.5412,240.0,False,0.8666666666666667,False,4.512833333333333,205.0282777777778,0.3333333333333333
P2P-000789,2025-01-30 11:40:10+00:00,2025-02-05 18:41:19+00:00,Consumer Products,Operations,Türkiye,V-003,A,Facilities,22307.6,Urgent,ERP Portal,payment_rework,16,2,151.0193,120.0,True,0.8125,False,4.664000000000001,146.3551666666667,0.3125
P2P-000790,2026-05-12 11:48:25+00:00,2026-05-19 21:54:39+00:00,Industrial Systems,Facilities,Türkiye,V-026,B,Direct Materials,15436.27,Standard,ERP Portal,fast_track,12,0,178.1041,240.0,False,0.9230769230769231,False,2.875,175.2288888888889,0.4166666666666667
P2P-000791,2025-12-01 12:37:38+00:00,2025-12-12 16:11:36+00:00,Industrial Systems,Engineering,Poland,V-054,B,MRO,24848.52,Strategic,Catalog,duplicate_invoice,17,1,267.5662,336.0,False,0.7647058823529411,False,3.4560000000000004,264.1101111111111,0.35294117647058826
P2P-000792,2025-06-01 10:12:48+00:00,2025-06-11 06:27:18+00:00,Consumer Products,Engineering,Türkiye,V-062,C,IT Equipment,12114.42,Standard,Catalog,payment_rework,16,2,236.2418,240.0,False,0.8125,False,4.026,232.21566666666666,0.3125
P2P-000793,2025-12-21 21:28:36+00:00,2025-12-30 08:01:55+00:00,Industrial Systems,Information Technology,Türkiye,V-031,B,IT Equipment,9955.46,Standard,Catalog,happy_path,13,0,202.5554,240.0,False,1.0,True,2.661166666666667,199.8941111111111,0.38461538461538464
P2P-000794,2025-08-23 23:59:26+00:00,2025-09-01 18:57:48+00:00,Corporate Services,Facilities,Türkiye,V-007,A,MRO,46411.07,Strategic,Email Intake,happy_path,13,0,210.973,336.0,False,1.0,True,2.6098333333333334,208.36294444444442,0.38461538461538464
P2P-000795,2025-07-05 19:55:20+00:00,2025-07-18 19:36:41+00:00,Consumer Products,Operations,Netherlands,V-028,B,Direct Materials,1673.79,Strategic,ERP Portal,fast_track,12,0,311.6893,336.0,False,0.9230769230769231,False,2.5761666666666665,309.113,0.4166666666666667
P2P-000796,2025-07-13 22:55:04+00:00,2025-07-19 11:11:36+00:00,Industrial Systems,Engineering,Netherlands,V-003,A,MRO,3279.4,Urgent,ERP Portal,fast_track,12,0,132.2756,120.0,True,0.9230769230769231,False,2.7771666666666666,129.49838888888888,0.4166666666666667
P2P-000797,2025-04-05 19:20:40+00:00,2025-04-17 13:42:43+00:00,Industrial Systems,Information Technology,Türkiye,V-073,C,MRO,48198.85,Standard,ERP Portal,approval_rework,15,1,282.3676,240.0,True,0.8666666666666667,False,4.010166666666667,278.3573333333333,0.3333333333333333
P2P-000798,2025-04-10 21:27:06+00:00,2025-04-18 01:21:01+00:00,Industrial Systems,Finance,Netherlands,V-047,B,Direct Materials,11341.29,Standard,ERP Portal,happy_path,13,0,171.8988,240.0,False,1.0,True,3.2175000000000002,168.6811111111111,0.38461538461538464
P2P-000799,2026-04-25 21:44:45+00:00,2026-05-08 14:05:02+00:00,Consumer Products,Operations,Germany,V-023,B,Facilities,35317.92,Standard,ERP Portal,duplicate_invoice,17,1,304.3381,240.0,True,0.7647058823529411,False,3.857666666666667,300.4803888888889,0.35294117647058826
P2P-000800,2025-03-28 02:39:44+00:00,2025-04-06 05:04:06+00:00,Consumer Products,Operations,Türkiye,V-057,B,Direct Materials,11324.22,Strategic,ERP Portal,duplicate_invoice,17,1,218.4064,336.0,False,0.7647058823529411,False,3.9136666666666664,214.49244444444443,0.35294117647058826
P2P-000801,2026-05-23 02:22:24+00:00,2026-05-30 15:43:17+00:00,Industrial Systems,Facilities,Germany,V-016,A,MRO,137578.41,Standard,Catalog,fast_track,12,0,181.3483,240.0,False,0.9230769230769231,False,3.521333333333333,177.82672222222223,0.4166666666666667
P2P-000802,2025-08-29 08:26:12+00:00,2025-09-03 06:37:14+00:00,Consumer Products,Operations,Poland,V-010,A,IT Equipment,65027.11,Urgent,ERP Portal,happy_path,13,0,118.1841,120.0,False,1.0,True,3.9680000000000004,114.21588888888888,0.38461538461538464
P2P-000803,2025-10-12 03:36:33+00:00,2025-10-26 14:35:25+00:00,Consumer Products,Information Technology,Germany,V-080,C,MRO,21863.25,Standard,ERP Portal,three_way_match_failure,14,0,346.9811,240.0,True,0.7857142857142857,False,3.402833333333333,343.57827777777777,0.35714285714285715
P2P-000804,2026-05-31 20:01:02+00:00,2026-06-08 13:15:21+00:00,Industrial Systems,Facilities,Türkiye,V-080,C,IT Equipment,8333.38,Standard,Email Intake,happy_path,13,0,185.2387,240.0,False,1.0,True,3.0206666666666666,182.21794444444444,0.38461538461538464
P2P-000805,2025-01-11 04:48:38+00:00,2025-01-16 00:52:18+00:00,Industrial Systems,Engineering,Poland,V-068,C,IT Equipment,51080.78,Urgent,ERP Portal,happy_path,13,0,116.0612,120.0,False,1.0,True,3.3546666666666667,112.70644444444446,0.38461538461538464
P2P-000806,2025-10-10 22:19:33+00:00,2025-10-19 00:31:17+00:00,Industrial Systems,Information Technology,Germany,V-006,A,MRO,51479.49,Standard,ERP Portal,happy_path,13,0,194.1956,240.0,False,1.0,True,3.241,190.95455555555554,0.38461538461538464
P2P-000807,2025-12-20 19:33:15+00:00,2025-12-30 00:09:53+00:00,Corporate Services,Engineering,Türkiye,V-017,A,Direct Materials,15242.05,Strategic,ERP Portal,approval_rework,15,1,220.6106,336.0,False,0.8666666666666667,False,4.171166666666667,216.43938888888889,0.3333333333333333
P2P-000808,2025-11-26 01:32:41+00:00,2025-12-05 08:25:05+00:00,Consumer Products,Engineering,Türkiye,V-067,C,Facilities,7346.45,Standard,Catalog,missing_approval,12,0,222.8735,240.0,False,0.9230769230769231,False,3.5469999999999997,219.32633333333334,0.4166666666666667
P2P-000809,2026-01-11 00:53:17+00:00,2026-01-26 10:40:21+00:00,Consumer Products,Facilities,Türkiye,V-059,C,MRO,80444.24,Strategic,ERP Portal,fast_track,12,0,369.7845,336.0,True,0.9230769230769231,False,3.2543333333333333,366.5301111111111,0.4166666666666667
