case_id,fitness,edit_distance,conformant,missing_activities,unexpected_activities,repeated_activities
P2P-001372,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-001373,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001374,1.0,0,True,,,
P2P-001375,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001376,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001377,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001378,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001379,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001380,1.0,0,True,,,
P2P-001381,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001382,1.0,0,True,,,
P2P-001383,1.0,0,True,,,
P2P-001384,1.0,0,True,,,
P2P-001385,1.0,0,True,,,
P2P-001386,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001387,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001388,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001389,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001390,1.0,0,True,,,
P2P-001391,1.0,0,True,,,
P2P-001392,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001393,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001394,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001395,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001396,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001397,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-001398,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001399,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-001400,0.9230769230769231,1,False,Manager Approval,,
P2P-001401,1.0,0,True,,,
P2P-001402,1.0,0,True,,,
P2P-001403,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001404,1.0,0,True,,,
P2P-001405,1.0,0,True,,,
P2P-001406,1.0,0,True,,,
P2P-001407,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001408,1.0,0,True,,,
P2P-001409,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001410,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001411,1.0,0,True,,,
P2P-001412,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001413,1.0,0,True,,,
P2P-001414,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001415,1.0,0,True,,,
P2P-001416,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001417,1.0,0,True,,,
P2P-001418,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001419,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001420,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001421,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-001422,1.0,0,True,,,
P2P-001423,0.9230769230769231,1,False,Manager Approval,,
P2P-001424,1.0,0,True,,,
P2P-001425,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001426,1.0,0,True,,,
P2P-001427,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001428,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001429,1.0,0,True,,,
P2P-001430,1.0,0,True,,,
P2P-001431,0.9230769230769231,1,False,Manager Approval,,
P2P-001432,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001433,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001434,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001435,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001436,1.0,0,True,,,
P2P-001437,1.0,0,True,,,
P2P-001438,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001439,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001440,1.0,0,True,,,
P2P-001441,1.0,0,True,,,
P2P-001442,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001443,1.0,0,True,,,
P2P-001444,0.9230769230769231,1,False,Manager Approval,,
P2P-001445,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-001446,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001447,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001448,1.0,0,True,,,
P2P-001449,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001450,1.0,0,True,,,
P2P-001451,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001452,1.0,0,True,,,
P2P-001453,0.9230769230769231,1,False,Manager Approval,,
P2P-001454,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001455,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001456,1.0,0,True,,,
P2P-001457,0.9230769230769231,1,False,Manager Approval,,
P2P-001458,1.0,0,True,,,
P2P-001459,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001460,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001461,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001462,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001463,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001464,1.0,0,True,,,
P2P-001465,1.0,0,True,,,
P2P-001466,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001467,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001468,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001469,1.0,0,True,,,
P2P-001470,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001471,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-001472,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001473,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001474,1.0,0,True,,,
P2P-001475,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-001476,1.0,0,True,,,
P2P-001477,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001478,0.9230769230769231,1,False,Manager Approval,,
P2P-001479,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001480,1.0,0,True,,,
P2P-001481,0.9230769230769231,1,False,Manager Approval,,
P2P-001482,1.0,0,True,,,
P2P-001483,1.0,0,True,,,
P2P-001484,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001485,1.0,0,True,,,
P2P-001486,1.0,0,True,,,
P2P-001487,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001488,1.0,0,True,,,
P2P-001489,1.0,0,True,,,
P2P-001490,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001491,1.0,0,True,,,
P2P-001492,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001493,1.0,0,True,,,
P2P-001494,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001495,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001496,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001497,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001498,0.9230769230769231,1,False,Manager Approval,,
P2P-001499,1.0,0,True,,,
P2P-001500,1.0,0,True,,,
P2P-001501,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001502,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001503,1.0,0,True,,,
P2P-001504,1.0,0,True,,,
P2P-001505,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001506,1.0,0,True,,,
P2P-001507,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001508,1.0,0,True,,,
P2P-001509,1.0,0,True,,,
P2P-001510,1.0,0,True,,,
P2P-001511,0.9230769230769231,1,False,Manager Approval,,
P2P-001512,1.0,0,True,,,
P2P-001513,1.0,0,True,,,
P2P-001514,0.9230769230769231,1,False,Manager Approval,,
P2P-001515,1.0,0,True,,,
P2P-001516,1.0,0,True,,,
P2P-001517,1.0,0,True,,,
P2P-001518,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001519,0.9230769230769231,1,False,Manager Approval,,
P2P-001520,1.0,0,True,,,
P2P-001521,1.0,0,True,,,
P2P-001522,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001523,0.9230769230769231,1,False,Manager Approval,,
P2P-001524,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001525,1.0,0,True,,,
P2P-001526,1.0,0,True,,,
P2P-001527,0.9230769230769231,1,False,Manager Approval,,
P2P-001528,1.0,0,True,,,
P2P-001529,1.0,0,True,,,
P2P-001530,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001531,0.9230769230769231,1,False,Manager Approval,,
P2P-001532,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001533,1.0,0,True,,,
P2P-001534,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001535,1.0,0,True,,,
P2P-001536,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001537,1.0,0,True,,,
P2P-001538,1.0,0,True,,,
P2P-001539,1.0,0,True,,,
P2P-001540,1.0,0,True,,,
P2P-001541,0.9230769230769231,1,False,Manager Approval,,
P2P-001542,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001543,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001544,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001545,1.0,0,True,,,
P2P-001546,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001547,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001548,1.0,0,True,,,
P2P-001549,1.0,0,True,,,
P2P-001550,1.0,0,True,,,
P2P-001551,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001552,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001553,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001554,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001555,1.0,0,True,,,
P2P-001556,1.0,0,True,,,
P2P-001557,1.0,0,True,,,
P2P-001558,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001559,1.0,0,True,,,
P2P-001560,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001561,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001562,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001563,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001564,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001565,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001566,0.9230769230769231,1,False,Manager Approval,,
P2P-001567,1.0,0,True,,,
P2P-001568,1.0,0,True,,,
P2P-001569,1.0,0,True,,,
P2P-001570,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001571,0.9230769230769231,1,False,Manager Approval,,
P2P-001572,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001573,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001574,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001575,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001576,1.0,0,True,,,
P2P-001577,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001578,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001579,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001580,0.9230769230769231,1,False,Manager Approval,,
P2P-001581,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001582,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-001583,1.0,0,True,,,
P2P-001584,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001585,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001586,1.0,0,True,,,
P2P-001587,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001588,1.0,0,True,,,
P2P-001589,0.9230769230769231,1,False,Manager Approval,,
P2P-001590,1.0,0,True,,,
P2P-001591,1.0,0,True,,,
P2P-001592,1.0,0,True,,,
P2P-001593,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001594,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001595,1.0,0,True,,,
P2P-001596,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-001597,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001598,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001599,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001600,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001601,0.9230769230769231,1,False,Manager Approval,,
P2P-001602,1.0,0,True,,,
P2P-001603,1.0,0,True,,,
P2P-001604,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001605,1.0,0,True,,,
P2P-001606,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001607,1.0,0,True,,,
P2P-001608,1.0,0,True,,,
P2P-001609,1.0,0,True,,,
P2P-001610,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001611,1.0,0,True,,,
P2P-001612,0.9230769230769231,1,False,Manager Approval,,
P2P-001613,1.0,0,True,,,
P2P-001614,1.0,0,True,,,
P2P-001615,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001616,1.0,0,True,,,
P2P-001617,1.0,0,True,,,
P2P-001618,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001619,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001620,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001621,1.0,0,True,,,
P2P-001622,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001623,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001624,1.0,0,True,,,
P2P-001625,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001626,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001627,1.0,0,True,,,
P2P-001628,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001629,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001630,1.0,0,True,,,
P2P-001631,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-001632,0.9230769230769231,1,False,Manager Approval,,
P2P-001633,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001634,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001635,1.0,0,True,,,
P2P-001636,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001637,1.0,0,True,,,
P2P-001638,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001639,1.0,0,True,,,
P2P-001640,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001641,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001642,1.0,0,True,,,
P2P-001643,1.0,0,True,,,
P2P-001644,0.9230769230769231,1,False,Manager Approval,,
P2P-001645,0.9230769230769231,1,False,Manager Approval,,
P2P-001646,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001647,0.9230769230769231,1,False,Manager Approval,,
P2P-001648,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001649,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001650,1.0,0,True,,,
P2P-001651,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001652,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001653,1.0,0,True,,,
P2P-001654,1.0,0,True,,,
P2P-001655,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001656,1.0,0,True,,,
P2P-001657,1.0,0,True,,,
P2P-001658,1.0,0,True,,,
P2P-001659,0.9230769230769231,1,False,Manager Approval,,
P2P-001660,1.0,0,True,,,
P2P-001661,0.9230769230769231,1,False,Manager Approval,,
P2P-001662,1.0,0,True,,,
P2P-001663,1.0,0,True,,,
P2P-001664,0.9230769230769231,1,False,Manager Approval,,
P2P-001665,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001666,0.9230769230769231,1,False,Manager Approval,,
P2P-001667,0.9230769230769231,1,False,Manager Approval,,
P2P-001668,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001669,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001670,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001671,1.0,0,True,,,
P2P-001672,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001673,1.0,0,True,,,
P2P-001674,1.0,0,True,,,
P2P-001675,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001676,1.0,0,True,,,
P2P-001677,1.0,0,True,,,
P2P-001678,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001679,1.0,0,True,,,
P2P-001680,1.0,0,True,,,
P2P-001681,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001682,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001683,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001684,1.0,0,True,,,
P2P-001685,0.9230769230769231,1,False,Manager Approval,,
P2P-001686,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001687,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001688,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001689,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-001690,1.0,0,True,,,
P2P-001691,0.9285714285714286,1,False,,Delivery Delayed,
P2P-001692,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-001693,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-001694,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001695,1.0,0,True,,,
P2P-001696,1.0,0,True,,,
P2P-001697,1.0,0,True,,,
P2P-001698,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001699,1.0,0,True,,,
P2P-001700,1.0,0,True,,,
P2P-001701,0.9230769230769231,1,False,Manager Approval,,
P2P-001702,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-001703,1.0,0,True,,,
P2P-001704,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-001705,1.0,0,True,,,
P2P-001706,1.0,0,True,,,
P2P-001707,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-001708,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-001709,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001710,1.0,0,True,,,
P2P-001711,0.9230769230769231,1,False,Manager Approval,,
P2P-001712,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-001713,0.9230769230769231,1,False,Manager Approval,,
P2P-001714,1.0,0,True,,,
P2P-001715,1.0,0,True,,,
P2P-001716,1.0,0,True,,,
P2P-001717,0.7857142857142857,3,False,,Three-Way Match Failed,
